species	countryCode	Longitude	Latitude	gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species2	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode2	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
Acianthera hygrophila	BR	-44.998.641	-23.126.141	3061726513	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68746829	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Acianthera hygrophila (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera hygrophila		BR		São Paulo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.126.141	-44.998.641	30217						2008-06-17 10:48:51	17	6	2008	2839428	2839428	HUMAN_OBSERVATION	iNaturalist	Observations	68746829		Mariana Amado Costa	2021-01-30 0:25:38	CC_BY_NC_4_0	Mariana Amado Costa	Mariana Amado Costa			2025-02-16T12:58:59.761Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera sonderiana	BR	-49.676.412	-26.713.787	3061729463	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67312245	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana		BR		Santa Catarina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-26.713.787	-49.676.412	31						2011-03-20 9:02	20	3	2011	2839953	2839953	HUMAN_OBSERVATION	iNaturalist	Observations	67312245		Luís A. Funez	2020-12-30 18:41:43	CC_BY_NC_4_0	Luís A. Funez	Luís A. Funez			2025-02-16T16:57:24.534Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera sonderiana	BR	-4.482.107	-22.300.052	3061757473	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66917246	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana		BR		Minas Gerais	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-22.300.052	-4.482.107	7128						2020-12-22T08:19:17Z	22	12	2020	2839953	2839953	HUMAN_OBSERVATION	iNaturalist	Observations	66917246		afid	2021-01-10 19:47:41	CC_BY_NC_4_0	greenmeggsandham	greenmeggsandham			2025-02-16T12:57:06.462Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera saurocephala	BR	-43.185.613	-22.501.528	3067586515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21908367	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saurocephala		SPECIES	Acianthera saurocephala (G.Lodd.) Pridgeon & M.W.Chase	Acianthera saurocephala		BR		Rio de Janeiro	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-22.501.528	-43.185.613	592						09/11/2010	9	11	2010	2839856	2839856	HUMAN_OBSERVATION	iNaturalist	Observations	21908367		Marco Pellegrini	2019-04-02 14:07:43	CC_BY_NC_4_0	Marco Pellegrini	Marco Pellegrini			2025-02-16T12:21:35.430Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera sonderiana	BR	-49.237.808	-25.440.378	3067597366	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/11558006	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana		BR		Paraná	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.440.378	-49.237.808							2018-02-09 11:48:47	9	2	2018	2839953	2839953	HUMAN_OBSERVATION	iNaturalist	Observations	11558006		jtmotta	2018-11-13 21:23:36	CC_BY_NC_4_0	jtmotta	jtmotta			2025-02-16T12:14:39.775Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera ciliata	CO	-7.211.667	-61.666	3068330836	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:10940	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Acianthera ciliata (Knowles & Westc.) F.Barros & L.R.S.Guim.	Acianthera ciliata	(Knowles & Westc.) F.Barros & L.Guimarães	CO	río Caquetá, comunidad indígena de Peña Roja, bosque primarío, várzea	Amazonas	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	-61.666	-7.211.667							10/11/1995	10	11	1995	5951596	5951596	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	10940	27	Rodríguez, W.D.	2022-10-01 0:00:00	CC_BY_NC_4_0		Groenendijk, J.			2025-02-21T15:53:54.422Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla	CO	-69.878.556	-2.630.472	3068334678	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:111598	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera discophylla		SPECIES	Acianthera discophylla (Luer & Carnevali) Luer	Acianthera discophylla	(Luer & Carnevali) Luer	CO	área de ordenación forestal Doña Flor Martínez, cñ. Pexiboy, bosque de tierra firme en terraza media	Amazonas	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	-2.630.472	-69.878.556			120	0			15/11/2019	15	11	2019	2839650	2839650	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	111598	9710			CC_BY_NC_4_0		Rodríguez, W.D.			2025-02-21T15:53:55.394Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera miqueliana	CO	-69.878.556	-2.630.472	3068334686	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:111587	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera miqueliana		SPECIES	Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase	Acianthera miqueliana	(H.Focke) Pridgeon & M.W.Chase	CO	área de ordenación forestal Doña Flor Martínez, cñ. Pexiboy, campamento 2, trocha 1 (4280-7000m), bosque de tierra firme en terraza media	Amazonas	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	-2.630.472	-69.878.556			110	0			15/11/2019	15	11	2019	2839916	2839916	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	111587	10025			CC_BY_NC_4_0		Rodríguez, W.D.			2025-02-21T15:53:55.396Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla	CO	-69.988.944	668	3068338987	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:109587	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera discophylla		SPECIES	Acianthera discophylla (Luer & Carnevali) Luer	Acianthera discophylla	(Luer & Carnevali) Luer	CO	en la jurisdicción de la comunidad de San Luis de Virarí, cñ. Virarí, colecta en varillal de arena blanca en el camino a C034422 de IFN, bosque de varillal sobre arena blanca en tierra firme con dosel abierto de 8-12m de alt.	Vaupés	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	668	-69.988.944			151	0			10/09/2018	10	9	2018	2839650	2839650	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	109587	5272	Cárdenas, D.	2020-02-01 0:00:00	CC_BY_NC_4_0		Barona, A.			2025-02-21T15:53:56.771Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla	CO	-69.492.194	1.058.722	3068340090	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:109707	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera discophylla		SPECIES	Acianthera discophylla (Luer & Carnevali) Luer	Acianthera discophylla	(Luer & Carnevali) Luer	CO	río Vaupés frontera con Brasil, comunidad Yutica	Vaupés	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	1.058.722	-69.492.194							02/01/2019	2	1	2019	2839650	2839650	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	109707	107	Cárdenas, D.	2020-01-01 0:00:00	CC_BY_NC_4_0		Otálora-C., N.			2025-02-21T15:53:56.909Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla	CO	-73.590.611	1.6825	3068341714	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:73255	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera discophylla		SPECIES	Acianthera discophylla (Luer & Carnevali) Luer	Acianthera discophylla	(Luer & Carnevali) Luer	CO	resguardo indígena Yaguara, bosque abierto de altura media (15-20m), alta presencia de epifitas y lianas principalmente bríofitos, sotobosque denso y diverso, llanura aluvial en margen izq. del río Tunia, topografía plana	Guaviare	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	1.6825	-73.590.611			283	0			07/10/2016	7	10	2016	2839650	2839650	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	73255	47221	Jaimes-R., M.S.	2016-12-01 0:00:00	CC_BY_NC_4_0		Cárdenas, D.			2025-02-21T15:53:57.221Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata	CO	-72.795.556	-1.455.833	3068341770	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:104357	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Acianthera lanceana (G.Lodd. ex Lindl.) Pridgeon & M.W.Chase	Acianthera lanceana	(Lodd.) Pridgeon & M.W.Chase	CO	sector de la pista, bosque bajo y abierto de 10m, sobre arenas blancas, en terreno plano	Amazonas	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	-1.455.833	-72.795.556							26/08/2017	26	8	2017	2786737	5951596	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	104357	49092	Castro, C.	2019-03-01 0:00:00	CC_BY_NC_4_0		Cárdenas, D.			2025-02-21T15:53:52.900Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata	CO	-76.286.944	920.278	3068342580	9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884	SINCHI:COAH:100118	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Acianthera ciliata (Knowles & Westc.) F.Barros & L.R.S.Guim.	Acianthera ciliata	(Knowles & Westc.) F.Barros & L.Guimarães	CO	vda. El Porvenir, pasto arbolado, sobre árbol aislado	Putumayo	PRESENT		9d77fdeb-100f-4b29-98ad-4effdd824457	920.278	-76.286.944			265	0			22/09/2017	22	9	2017	5951596	5951596	PRESERVED_SPECIMEN	Instituto Amazónico de Investigaciones Científicas - SINCHI	COAH	100118	1215	Castro, C.	2017-10-01 0:00:00	CC_BY_NC_4_0		Pico-V., A.			2025-02-21T15:53:57.418Z		COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera aphthosa	BR	-45.663.903	-20.260.292	3069235301	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/93912	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera aphthosa		SPECIES	Acianthera aphthosa (Lindl.) Pridgeon & M.W.Chase	Acianthera aphthosa	(Lindl.) Pridgeon & M.W.Chase	BR	Fazenda Faroeste, Margem direita do Rio São Miguel.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.260.292	-45.663.903			0	0			20/05/2005	20	5	2005	2839487	2839487	PRESERVED_SPECIMEN	UFMG	BHCB	93912	1353		2021-03-04 0:00:00	CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Viana, PL		native	2025-02-28T11:40:51.874Z		INSTITUTION_MATCH_NONE
Acianthera limae	BR	-44.615.556	-22.744.444	3069236305	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/195278	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera limae		SPECIES	Acianthera limae (Porto & Brade) Pridgeon & M.W.Chase	Acianthera limae	(Porto & Brade) Pridgeon & M.W.Chase	BR	Parque Nacional da Serra da Bocaina, Trilha do Ouro	São Paulo	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-22.744.444	-44.615.556			0	0			01/02/2018	1	2	2018	2839726	2839726	PRESERVED_SPECIMEN	UFMG	BHCB	195278	3505		2018-02-01 0:00:00	CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Batista, JAN; Cruz-Lustre, GM		native	2025-02-28T11:41:02.525Z		INSTITUTION_MATCH_NONE
Acianthera prolifera	BR	-442.325	-20.115.556	3069239303	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/146827	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera prolifera		SPECIES	Acianthera prolifera (Herb. ex Lindl.) Pridgeon & M.W.Chase	Acianthera prolifera	(Herb. ex Lindl.) Pridgeon & M.W.Chase	BR	Inhotim, Paredão da Montanha Dolomita.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.115.556	-442.325			1022	0			03/12/2009	3	12	2009	2839806	2839806	PRESERVED_SPECIMEN	UFMG	BHCB	146827	H35		2021-03-04 0:00:00	CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Costa, HES; Mota, RC da		native	2025-02-28T11:40:57.032Z		INSTITUTION_MATCH_NONE
Acianthera ochreata	BR	-41.185.833	-11.576.111	3069240301	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/154120	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ochreata		SPECIES	Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase	Acianthera ochreata	(Lindl.) Pridgeon & M.W.Chase	BR	Morrão, Estrada para o Morrão, cerca de 5 km de Morro do Chapéu.	Bahia	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-11.576.111	-41.185.833			1100	0			16/02/2004	16	2	2004	2839767	2839767	PRESERVED_SPECIMEN	UFMG	BHCB	154120	8461		2021-03-04 0:00:00	CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Pereira-Silva, G; Conceição, AA; Moreira, GA; Pereira, JB; Amaral, JP do		native	2025-02-28T11:40:57.880Z		INSTITUTION_MATCH_NONE
Acianthera saurocephala	BR	-51.226.972	-25.060.778	3069247303	dd31ac22-63d4-4bb4-a987-5eece5ffadb8	https://specieslink.net/guid/232/31176	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saurocephala		SPECIES	Acianthera saurocephala (G.Lodd.) Pridgeon & M.W.Chase	Acianthera saurocephala	(Lodd.) Pridgeon & M.W.Chase	BR	Propriedade particular do Sr. Marcos	Pr	PRESENT		042a7696-696b-492b-ad3e-4076807eaeed	-25.060.778	-51.226.972			921	0			25/02/2021	25	2	2021	2839856	2839856	PRESERVED_SPECIMEN	UTFPR-CP	HCF	31176	9208	M.G. Caxambú	2021-03-16 0:00:00	CC_BY_4_0	Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão	M.G. Caxambú		native	2025-02-28T11:39:08.194Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera luteola	BR	-51.226.972	-25.060.778	3069247316	dd31ac22-63d4-4bb4-a987-5eece5ffadb8	https://specieslink.net/guid/232/31173	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera luteola		SPECIES	Acianthera luteola (Lindl.) Pridgeon & M.W.Chase	Acianthera luteola	(Lindl.) Pridgeon & M.W.Chase	BR	Propriedade particular do Sr. Marcos	Pr	PRESENT		042a7696-696b-492b-ad3e-4076807eaeed	-25.060.778	-51.226.972			921	0			25/02/2021	25	2	2021	2839540	2839540	PRESERVED_SPECIMEN	UTFPR-CP	HCF	31173	9205	M.G. Caxambú	2021-03-16 0:00:00	CC_BY_4_0	Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão	M.G. Caxambú		native	2025-02-28T11:39:08.193Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera panduripetala	BR	-48.794.167	-27.572.778	3069577441	e7b96ed9-da1c-4eec-a481-281b1b319e48	5579156	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera panduripetala		SPECIES	Acianthera panduripetala (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera panduripetala (Barb.Rodr.) Pridgeon & M.W.Chase	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Rua Ana Lohn Pering.	Santa Catarina	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-27.572.778	-48.794.167			267				13/09/2020	13	9	2020	2839904	2839904	PRESERVED_SPECIMEN	FURB	FURB	FURB66572	5797	A. Kassner Filho	2020-09-13 0:00:00	CC_BY_4_0	FURB	Kassner-Filho, A.;A. Kassner-Filho			2025-03-01T12:07:06.299Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-49.286.111	-26.270.833	3069577678	e7b96ed9-da1c-4eec-a481-281b1b319e48	5579394	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	(Rchb.f.) Pridgeon & M.W.Chase	BR	Rio Vermelho. Propriedade de Felipe Sanocki.	Santa Catarina	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-26.270.833	-49.286.111			1050				10/08/2020	10	8	2020	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	FURB66811	4184	P. Schwirkowski		CC_BY_4_0	FURB	Schwirkowski, P.;P. Schwirkowski			2025-03-01T12:07:06.600Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
	BR	-54.440.278	-25.686.111	3069789640	0638cd34-da37-48f0-8dbe-2a2999905bc5	5577972	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera			GENUS	Acianthera Scheidw.	Acianthera		BR	PaNaI. Cañón de las Cataratas, Puerto de la lancha, costa del río. Parque Nacional do Iguaçu	Paraná	PRESENT		838537fc-4aeb-4980-8b58-97fbdcd1d91a	-25.686.111	-54.440.278							24/09/2019	24	9	2019	7848554		PRESERVED_SPECIMEN	EVB	EVB	EVB004279	127	Panizza, A.M.	2019-09-24 0:00:00	CC_BY_4_0	EVB	Panizza, A.M.;Lima, L.C.P.,Conceição,  L.H.S.M.,Hentz Júnior, E.J.,Vieiras,  H.			2025-03-01T12:08:31.859Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;MULTIMEDIA_URI_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera barthelemyi	GF	-5.321.884	358.007	3072732368	f946666e-67dc-4848-9fa8-2162f3559e33	BDBB97C1-739E-34AD-E053-3014A8C0738C	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera barthelemyi		SPECIES	Pleurothallis barthelemyi Luer	Pleurothallis barthelemyi Luer, 1995		GF		Guyane française	PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	358.007	-5.321.884	5000						2008			2008	2787637	10142807	HUMAN_OBSERVATION	UMS PatriNat						CC_BY_4_0		Ecobios (Etat initial faune-flore de la crique Limonade, 2008)			2025-02-02T10:59:16.831Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera ciliata	GF	-5.321.884	358.007	3073513586	f946666e-67dc-4848-9fa8-2162f3559e33	BDBB97C7-0CD7-5049-E053-0514A8C026F5	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera ciliata		SPECIES	Pleurothallis lanceana Lodd.	Pleurothallis lanceana Lodd., 1832 [nom. inval.]		GF		Guyane française	PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	358.007	-5.321.884	5000						2008			2008	7816126	5951596	HUMAN_OBSERVATION	UMS PatriNat						CC_BY_4_0		Ecobios (Etat initial faune-flore de la crique Limonade, 2008)			2025-02-02T11:00:00.994Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera sonderiana	BR	-49.585.692	-2.799.863	3079758000	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/73214182	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana		BR		Santa Catarina	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-2.799.863	-49.585.692	312						2021-04-04 14:36	4	4	2021	2839953	2839953	HUMAN_OBSERVATION	iNaturalist	Observations	73214182		Luís A. Funez	2021-04-07 23:00:15	CC0_1_0	Kahio Tiberio Mazon	Kahio Tiberio Mazon			2025-02-16T17:03:51.292Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
Acianthera saundersiana	BR	-43.100.556	-182.275	3108665308	eb63cc46-126f-43b2-9c3e-0f03a97e0638	https://specieslink.net/guid/417/7914	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Corrego do Serreira, Depois do Corrego Teotônio.	Minas Gerais	PRESENT		60f97f47-cd0d-4ff5-b0c0-c98495bf430a	-182.275	-43.100.556			1047				17/04/2020	17	4	2020	2839963	2839963	PRESERVED_SPECIMEN	UFVJM	HDJF	7914	255	Menezes, ELF	2020-01-01 0:00:00	CC_BY_4_0	Herbário Dendrológico Jeanine Felfili	Menezes, ELF		native	2025-02-28T11:38:41.741Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera macropoda	BR	-43.100.556	-17.287.222	3108665309	eb63cc46-126f-43b2-9c3e-0f03a97e0638	https://specieslink.net/guid/417/7915	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera macropoda		SPECIES	Acianthera macropoda (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera macropoda	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Comunidade de Pedregulhos.	Minas Gerais	PRESENT		60f97f47-cd0d-4ff5-b0c0-c98495bf430a	-17.287.222	-43.100.556			617				23/05/2020	23	5	2020	2839497	2839497	PRESERVED_SPECIMEN	UFVJM	HDJF	7915	256	Menezes, ELF	2020-01-01 0:00:00	CC_BY_4_0	Herbário Dendrológico Jeanine Felfili	Menezes, ELF		native	2025-02-28T11:38:41.743Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera saundersiana	BR	-43.261.111	-18.229.722	3108665324	eb63cc46-126f-43b2-9c3e-0f03a97e0638	https://specieslink.net/guid/417/7958	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Serra do Gavião.	Minas Gerais	PRESENT		60f97f47-cd0d-4ff5-b0c0-c98495bf430a	-18.229.722	-43.261.111			1395				11/09/2020	11	9	2020	2839963	2839963	PRESERVED_SPECIMEN	UFVJM	HDJF	7958	298	Menezes, ELF	2020-01-01 0:00:00	CC_BY_4_0	Herbário Dendrológico Jeanine Felfili	Menezes, ELF; Giordani, SCO		native	2025-02-28T11:38:41.685Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
Acianthera prolifera	BR	-43.548.611	-17.135.555	3108665335	eb63cc46-126f-43b2-9c3e-0f03a97e0638	https://specieslink.net/guid/417/7949	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera prolifera		SPECIES	Acianthera prolifera (Herb. ex Lindl.) Pridgeon & M.W.Chase	Acianthera prolifera	(Herb. ex Lindl.) Pridgeon & M.W.Chase	BR	Comunidade Lages, Morro do Cruzeiro.	Minas Gerais	PRESENT		60f97f47-cd0d-4ff5-b0c0-c98495bf430a	-17.135.555	-43.548.611			1260				11/08/2020	11	8	2020	2839806	2839806	PRESERVED_SPECIMEN	UFVJM	HDJF	7949	291	Menezes, ELF	2020-01-01 0:00:00	CC_BY_4_0	Herbário Dendrológico Jeanine Felfili	Menezes, ELF		native	2025-02-28T11:38:41.706Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
